  289  512    1    3    2    2
  1    1
  1.0  0.30
   89     0.188     0.688     0.000
   90     0.250     0.688     0.000
   91     0.312     0.688     0.000
   92     0.375     0.688     0.000
   93     0.438     0.688     0.000
   94     0.500     0.688     0.000
   95     0.562     0.688     0.000
   96     0.625     0.688     0.000
   97     0.688     0.688     0.000
   98     0.750     0.688     0.000
   99     0.812     0.688     0.000
  100     0.875     0.688     0.000
  101     0.938     0.688     0.000
  102     1.000     0.688     0.000
  103     0.000     0.625     0.000
  104     0.062     0.625     0.000
  105     0.125     0.625     0.000
  106     0.188     0.625     0.000
  107     0.250     0.625     0.000
  108     0.312     0.625     0.000
  109     0.375     0.625     0.000
  110     0.438     0.625     0.000
  111     0.500     0.625     0.000
  112     0.562     0.625     0.000
  113     0.625     0.625     0.000
  114     0.688     0.625     0.000
  115     0.750     0.625     0.000
  116     0.812     0.625     0.000
  117     0.875     0.625     0.000
  118     0.938     0.625     0.000
  119     1.000     0.625     0.000
  120     0.000     0.562     0.000
  121     0.062     0.562     0.000
  122     0.125     0.562     0.000
  123     0.188     0.562     0.000
  124     0.250     0.562     0.000
  125     0.312     0.562     0.000
  126     0.375     0.562     0.000
  127     0.438     0.562     0.000
  128     0.500     0.562     0.000
  129     0.562     0.562     0.000
  130     0.625     0.562     0.000
  131     0.688     0.562     0.000
  132     0.750     0.562     0.000
  133     0.812     0.562     0.000
  134     0.875     0.562     0.000
  135     0.938     0.562     0.000
  136     1.000     0.562     0.000
  137     0.000     0.500     0.000
  138     0.062     0.500     0.000
  139     0.125     0.500     0.000
  140     0.188     0.500     0.000
  141     0.250     0.500     0.000
  142     0.312     0.500     0.000
  143     0.375     0.500     0.000
  144     0.438     0.500     0.000
  145     0.500     0.500     0.000
  146     0.562     0.500     0.000
  147     0.625     0.500     0.000
  148     0.688     0.500     0.000
  149     0.750     0.500     0.000
  150     0.812     0.500     0.000
  151     0.875     0.500     0.000
  152     0.938     0.500     0.000
  153     1.000     0.500     0.000
  154     0.000     0.438     0.000
  155     0.062     0.438     0.000
  156     0.125     0.438     0.000
  157     0.188     0.438     0.000
  158     0.250     0.438     0.000
  159     0.312     0.438     0.000
  160     0.375     0.438     0.000
  161     0.438     0.438     0.000
  162     0.500     0.438     0.000
  163     0.562     0.438     0.000
  164     0.625     0.438     0.000
  165     0.688     0.438     0.000
  166     0.750     0.438     0.000
  167     0.812     0.438     0.000
  168     0.875     0.438     0.000
  169     0.938     0.438     0.000
  170     1.000     0.438     0.000
  171     0.000     0.375     0.000
  172     0.062     0.375     0.000
  173     0.125     0.375     0.000
  174     0.188     0.375     0.000
  175     0.250     0.375     0.000
  176     0.312     0.375     0.000
  177     0.375     0.375     0.000
  178     0.438     0.375     0.000
  179     0.500     0.375     0.000
  180     0.562     0.375     0.000
  181     0.625     0.375     0.000
  182     0.688     0.375     0.000
  183     0.750     0.375     0.000
  184     0.812     0.375     0.000
  185     0.875     0.375     0.000
  186     0.938     0.375     0.000
  187     1.000     0.375     0.000
  188     0.000     0.312     0.000
  189     0.062     0.312     0.000
  190     0.125     0.312     0.000
  191     0.188     0.312     0.000
  192     0.250     0.312     0.000
  193     0.312     0.312     0.000
  194     0.375     0.312     0.000
  195     0.438     0.312     0.000
  196     0.500     0.312     0.000
  197     0.562     0.312     0.000
  198     0.625     0.312     0.000
  199     0.688     0.312     0.000
  200     0.750     0.312     0.000
  201     0.812     0.312     0.000
  202     0.875     0.312     0.000
  203     0.938     0.312     0.000
  204     1.000     0.312     0.000
  205     0.000     0.250     0.000
  206     0.062     0.250     0.000
  207     0.125     0.250     0.000
  208     0.188     0.250     0.000
  209     0.250     0.250     0.000
  210     0.312     0.250     0.000
  211     0.375     0.250     0.000
  212     0.438     0.250     0.000
  213     0.500     0.250     0.000
  214     0.562     0.250     0.000
  215     0.625     0.250     0.000
  216     0.688     0.250     0.000
  217     0.750     0.250     0.000
  218     0.812     0.250     0.000
  219     0.875     0.250     0.000
  220     0.938     0.250     0.000
  221     1.000     0.250     0.000
  222     0.000     0.188     0.000
  223     0.062     0.188     0.000
  224     0.125     0.188     0.000
  225     0.188     0.188     0.000
  226     0.250     0.188     0.000
  227     0.312     0.188     0.000
  228     0.375     0.188     0.000
  229     0.438     0.188     0.000
  230     0.500     0.188     0.000
  231     0.562     0.188     0.000
  232     0.625     0.188     0.000
  233     0.688     0.188     0.000
  234     0.750     0.188     0.000
  235     0.812     0.188     0.000
  236     0.875     0.188     0.000
  237     0.938     0.188     0.000
  238     1.000     0.188     0.000
  239     0.000     0.125     0.000
  240     0.062     0.125     0.000
  241     0.125     0.125     0.000
  242     0.188     0.125     0.000
  243     0.250     0.125     0.000
  244     0.312     0.125     0.000
  245     0.375     0.125     0.000
  246     0.438     0.125     0.000
  247     0.500     0.125     0.000
  248     0.562     0.125     0.000
  249     0.625     0.125     0.000
  250     0.688     0.125     0.000
  251     0.750     0.125     0.000
  252     0.812     0.125     0.000
  253     0.875     0.125     0.000
  254     0.938     0.125     0.000
  255     1.000     0.125     0.000
  256     0.000     0.062     0.000
  257     0.062     0.062     0.000
  258     0.125     0.062     0.000
  259     0.188     0.062     0.000
  260     0.250     0.062     0.000
  261     0.312     0.062     0.000
  262     0.375     0.062     0.000
  263     0.438     0.062     0.000
  264     0.500     0.062     0.000
  265     0.562     0.062     0.000
  266     0.625     0.062     0.000
  267     0.688     0.062     0.000
  268     0.750     0.062     0.000
  269     0.812     0.062     0.000
  270     0.875     0.062     0.000
  271     0.938     0.062     0.000
  272     1.000     0.062     0.000
  273     0.000     0.000     0.000
  274     0.062     0.000     0.000
  275     0.125     0.000     0.000
  276     0.188     0.000     0.000
  277     0.250     0.000     0.000
  278     0.312     0.000     0.000
  279     0.375     0.000     0.000
  280     0.438     0.000     0.000
  281     0.500     0.000     0.000
  282     0.562     0.000     0.000
  283     0.625     0.000     0.000
  284     0.688     0.000     0.000
  285     0.750     0.000     0.000
  286     0.812     0.000     0.000
  287     0.875     0.000     0.000
  288     0.938     0.000     0.000
  289     1.000     0.000     0.000
    1    1   18   19    1
    2    1   19    2    1
    3    2   19   20    1
    4    2   20    3    1
    5    3   20   21    1
    6    3   21    4    1
    7    4   21   22    1
    8    4   22    5    1
    9    5   22   23    1
   10    5   23    6    1
   11    6   23   24    1
   12    6   24    7    1
   13    7   24   25    1
   14    7   25    8    1
   15    8   25   26    1
   16    8   26    9    1
   17    9   26   27    1
   18    9   27   10    1
   19   10   27   28    1
   20   10   28   11    1
   21   11   28   29    1
   22   11   29   12    1
   23   12   29   30    1
   24   12   30   13    1
   25   13   30   31    1
   26   13   31   14    1
   27   14   31   32    1
   28   14   32   15    1
   29   15   32   33    1
   30   15   33   16    1
   31   16   33   34    1
   32   16   34   17    1
   33   18   35   36    1
   34   18   36   19    1
   35   19   36   37    1
   36   19   37   20    1
   37   20   37   38    1
   38   20   38   21    1
   39   21   38   39    1
   40   21   39   22    1
   41   22   39   40    1
   42   22   40   23    1
   43   23   40   41    1
   44   23   41   24    1
   45   24   41   42    1
   46   24   42   25    1
   47   25   42   43    1
   48   25   43   26    1
   49   26   43   44    1
   50   26   44   27    1
   51   27   44   45    1
   52   27   45   28    1
   53   28   45   46    1
   54   28   46   29    1
   55   29   46   47    1
   56   29   47   30    1
   57   30   47   48    1
   58   30   48   31    1
   59   31   48   49    1
   60   31   49   32    1
   61   32   49   50    1
   62   32   50   33    1
   63   33   50   51    1
   64   33   51   34    1
   65   35   52   53    1
   66   35   53   36    1
   67   36   53   54    1
   68   36   54   37    1
   69   37   54   55    1
   70   37   55   38    1
   71   38   55   56    1
   72   38   56   39    1
   73   39   56   57    1
   74   39   57   40    1
   75   40   57   58    1
   76   40   58   41    1
   77   41   58   59    1
   78   41   59   42    1
   79   42   59   60    1
   80   42   60   43    1
   81   43   60   61    1
   82   43   61   44    1
   83   44   61   62    1
   84   44   62   45    1
   85   45   62   63    1
   86   45   63   46    1
   87   46   63   64    1
   88   46   64   47    1
   89   47   64   65    1
   90   47   65   48    1
   91   48   65   66    1
   92   48   66   49    1
   93   49   66   67    1
   94   49   67   50    1
   95   50   67   68    1
   96   50   68   51    1
   97   52   69   70    1
   98   52   70   53    1
   99   53   70   71    1
  100   53   71   54    1
  101   54   71   72    1
  102   54   72   55    1
  103   55   72   73    1
  104   55   73   56    1
  105   56   73   74    1
  106   56   74   57    1
  107   57   74   75    1
  108   57   75   58    1
  109   58   75   76    1
  110   58   76   59    1
  111   59   76   77    1
  112   59   77   60    1
  113   60   77   78    1
  114   60   78   61    1
  115   61   78   79    1
  116   61   79   62    1
  117   62   79   80    1
  118   62   80   63    1
  119   63   80   81    1
  120   63   81   64    1
  121   64   81   82    1
  122   64   82   65    1
  123   65   82   83    1
  124   65   83   66    1
  125   66   83   84    1
  126   66   84   67    1
  127   67   84   85    1
  128   67   85   68    1
  129   69   86   87    1
  130   69   87   70    1
  131   70   87   88    1
  132   70   88   71    1
  133   71   88   89    1
  134   71   89   72    1
  135   72   89   90    1
  136   72   90   73    1
  137   73   90   91    1
  138   73   91   74    1
  139   74   91   92    1
  140   74   92   75    1
  141   75   92   93    1
  142   75   93   76    1
  143   76   93   94    1
  144   76   94   77    1
  145   77   94   95    1
  146   77   95   78    1
  147   78   95   96    1
  148   78   96   79    1
  149   79   96   97    1
  150   79   97   80    1
  151   80   97   98    1
  152   80   98   81    1
  153   81   98   99    1
  154   81   99   82    1
  155   82   99  100    1
  156   82  100   83    1
  157   83  100  101    1
  158   83  101   84    1
  159   84  101  102    1
  160   84  102   85    1
  161   86  103  104    1
  162   86  104   87    1
  163   87  104  105    1
  164   87  105   88    1
  165   88  105  106    1
  166   88  106   89    1
  167   89  106  107    1
  168   89  107   90    1
  169   90  107  108    1
  170   90  108   91    1
  171   91  108  109    1
  172   91  109   92    1
  173   92  109  110    1
  174   92  110   93    1
  175   93  110  111    1
  176   93  111   94    1
  177   94  111  112    1
  178   94  112   95    1
  179   95  112  113    1
  180   95  113   96    1
  181   96  113  114    1
  182   96  114   97    1
  183   97  114  115    1
  184   97  115   98    1
  185   98  115  116    1
  186   98  116   99    1
  187   99  116  117    1
  188   99  117  100    1
  189  100  117  118    1
  190  100  118  101    1
  191  101  118  119    1
  192  101  119  102    1
  193  103  120  121    1
  194  103  121  104    1
  195  104  121  122    1
  196  104  122  105    1
  197  105  122  123    1
  198  105  123  106    1
  199  106  123  124    1
  200  106  124  107    1
  201  107  124  125    1
  202  107  125  108    1
  203  108  125  126    1
  204  108  126  109    1
  205  109  126  127    1
  206  109  127  110    1
  207  110  127  128    1
  208  110  128  111    1
  209  111  128  129    1
  210  111  129  112    1
  211  112  129  130    1
  212  112  130  113    1
  213  113  130  131    1
  214  113  131  114    1
  215  114  131  132    1
  216  114  132  115    1
  217  115  132  133    1
  218  115  133  116    1
  219  116  133  134    1
  220  116  134  117    1
  221  117  134  135    1
  222  117  135  118    1
  223  118  135  136    1
  224  118  136  119    1
  225  120  137  138    1
  226  120  138  121    1
  227  121  138  139    1
  228  121  139  122    1
  229  122  139  140    1
  230  122  140  123    1
  231  123  140  141    1
  232  123  141  124    1
  233  124  141  142    1
  234  124  142  125    1
  235  125  142  143    1
  236  125  143  126    1
  237  126  143  144    1
  238  126  144  127    1
  239  127  144  145    1
  240  127  145  128    1
  241  128  145  146    1
  242  128  146  129    1
  243  129  146  147    1
  244  129  147  130    1
  245  130  147  148    1
  246  130  148  131    1
  247  131  148  149    1
  248  131  149  132    1
  249  132  149  150    1
  250  132  150  133    1
  251  133  150  151    1
  252  133  151  134    1
  253  134  151  152    1
  254  134  152  135    1
  255  135  152  153    1
  256  135  153  136    1
  257  137  154  155    1
  258  137  155  138    1
  259  138  155  156    1
  260  138  156  139    1
  261  139  156  157    1
  262  139  157  140    1
  263  140  157  158    1
  264  140  158  141    1
  265  141  158  159    1
  266  141  159  142    1
  267  142  159  160    1
  268  142  160  143    1
  269  143  160  161    1
  270  143  161  144    1
  271  144  161  162    1
  272  144  162  145    1
  273  145  162  163    1
  274  145  163  146    1
  275  146  163  164    1
  276  146  164  147    1
  277  147  164  165    1
  278  147  165  148    1
  279  148  165  166    1
  280  148  166  149    1
  281  149  166  167    1
  282  149  167  150    1
  283  150  167  168    1
  284  150  168  151    1
  285  151  168  169    1
  286  151  169  152    1
  287  152  169  170    1
  288  152  170  153    1
  289  154  171  172    1
  290  154  172  155    1
  291  155  172  173    1
  292  155  173  156    1
  293  156  173  174    1
  294  156  174  157    1
  295  157  174  175    1
  296  157  175  158    1
  297  158  175  176    1
  298  158  176  159    1
  299  159  176  177    1
  300  159  177  160    1
  301  160  177  178    1
  302  160  178  161    1
  303  161  178  179    1
  304  161  179  162    1
  305  162  179  180    1
  306  162  180  163    1
  307  163  180  181    1
  308  163  181  164    1
  309  164  181  182    1
  310  164  182  165    1
  311  165  182  183    1
  312  165  183  166    1
  313  166  183  184    1
  314  166  184  167    1
  315  167  184  185    1
  316  167  185  168    1
  317  168  185  186    1
  318  168  186  169    1
  319  169  186  187    1
  320  169  187  170    1
  321  171  188  189    1
  322  171  189  172    1
  323  172  189  190    1
  324  172  190  173    1
  325  173  190  191    1
  326  173  191  174    1
  327  174  191  192    1
  328  174  192  175    1
  329  175  192  193    1
  330  175  193  176    1
  331  176  193  194    1
  332  176  194  177    1
  333  177  194  195    1
  334  177  195  178    1
  335  178  195  196    1
  336  178  196  179    1
  337  179  196  197    1
  338  179  197  180    1
  339  180  197  198    1
  340  180  198  181    1
  341  181  198  199    1
  342  181  199  182    1
  343  182  199  200    1
  344  182  200  183    1
  345  183  200  201    1
  346  183  201  184    1
  347  184  201  202    1
  348  184  202  185    1
  349  185  202  203    1
  350  185  203  186    1
  351  186  203  204    1
  352  186  204  187    1
  353  188  205  206    1
  354  188  206  189    1
  355  189  206  207    1
  356  189  207  190    1
  357  190  207  208    1
  358  190  208  191    1
  359  191  208  209    1
  360  191  209  192    1
  361  192  209  210    1
  362  192  210  193    1
  363  193  210  211    1
  364  193  211  194    1
  365  194  211  212    1
  366  194  212  195    1
  367  195  212  213    1
  368  195  213  196    1
  369  196  213  214    1
  370  196  214  197    1
  371  197  214  215    1
  372  197  215  198    1
  373  198  215  216    1
  374  198  216  199    1
  375  199  216  217    1
  376  199  217  200    1
  377  200  217  218    1
  378  200  218  201    1
  379  201  218  219    1
  380  201  219  202    1
  381  202  219  220    1
  382  202  220  203    1
  383  203  220  221    1
  384  203  221  204    1
  385  205  222  223    1
  386  205  223  206    1
  387  206  223  224    1
  388  206  224  207    1
  389  207  224  225    1
  390  207  225  208    1
  391  208  225  226    1
  392  208  226  209    1
  393  209  226  227    1
  394  209  227  210    1
  395  210  227  228    1
  396  210  228  211    1
  397  211  228  229    1
  398  211  229  212    1
  399  212  229  230    1
  400  212  230  213    1
  401  213  230  231    1
  402  213  231  214    1
  403  214  231  232    1
  404  214  232  215    1
  405  215  232  233    1
  406  215  233  216    1
  407  216  233  234    1
  408  216  234  217    1
  409  217  234  235    1
  410  217  235  218    1
  411  218  235  236    1
  412  218  236  219    1
  413  219  236  237    1
  414  219  237  220    1
  415  220  237  238    1
  416  220  238  221    1
  417  222  239  240    1
  418  222  240  223    1
  419  223  240  241    1
  420  223  241  224    1
  421  224  241  242    1
  422  224  242  225    1
  423  225  242  243    1
  424  225  243  226    1
  425  226  243  244    1
  426  226  244  227    1
  427  227  244  245    1
  428  227  245  228    1
  429  228  245  246    1
  430  228  246  229    1
  431  229  246  247    1
  432  229  247  230    1
  433  230  247  248    1
  434  230  248  231    1
  435  231  248  249    1
  436  231  249  232    1
  437  232  249  250    1
  438  232  250  233    1
  439  233  250  251    1
  440  233  251  234    1
  441  234  251  252    1
  442  234  252  235    1
  443  235  252  253    1
  444  235  253  236    1
  445  236  253  254    1
  446  236  254  237    1
  447  237  254  255    1
  448  237  255  238    1
  449  239  256  257    1
  450  239  257  240    1
  451  240  257  258    1
  452  240  258  241    1
  453  241  258  259    1
  454  241  259  242    1
  455  242  259  260    1
  456  242  260  243    1
  457  243  260  261    1
  458  243  261  244    1
  459  244  261  262    1
  460  244  262  245    1
  461  245  262  263    1
  462  245  263  246    1
  463  246  263  264    1
  464  246  264  247    1
  465  247  264  265    1
  466  247  265  248    1
  467  248  265  266    1
  468  248  266  249    1
  469  249  266  267    1
  470  249  267  250    1
  471  250  267  268    1
  472  250  268  251    1
  473  251  268  269    1
  474  251  269  252    1
  475  252  269  270    1
  476  252  270  253    1
  477  253  270  271    1
  478  253  271  254    1
  479  254  271  272    1
  480  254  272  255    1
  481  256  273  274    1
  482  256  274  257    1
  483  257  274  275    1
  484  257  275  258    1
  485  258  275  276    1
  486  258  276  259    1
  487  259  276  277    1
  488  259  277  260    1
  489  260  277  278    1
  490  260  278  261    1
  491  261  278  279    1
  492  261  279  262    1
  493  262  279  280    1
  494  262  280  263    1
  495  263  280  281    1
  496  263  281  264    1
  497  264  281  282    1
  498  264  282  265    1
  499  265  282  283    1
  500  265  283  266    1
  501  266  283  284    1
  502  266  284  267    1
  503  267  284  285    1
  504  267  285  268    1
  505  268  285  286    1
  506  268  286  269    1
  507  269  286  287    1
  508  269  287  270    1
  509  270  287  288    1
  510  270  288  271    1
  511  271  288  289    1
  512  271  289  272    1
    1    1    1
   18    1    1
   35    1    1
   52    1    1
   69    1    1
   86    1    1
  103    1    1
  120    1    1
  137    1    1
  154    1    1
  171    1    1
  188    1    1
  205    1    1
  222    1    1
  239    1    1
  256    1    1
  273    1    1
    0    0    0
    2     0.0 -6.25000E-02
    3     0.0 -6.25000E-02
    4     0.0 -6.25000E-02
    5     0.0 -6.25000E-02
    6     0.0 -6.25000E-02
    7     0.0 -6.25000E-02
    8     0.0 -6.25000E-02
    9     0.0 -6.25000E-02
   10     0.0 -6.25000E-02
   11     0.0 -6.25000E-02
   12     0.0 -6.25000E-02
   13     0.0 -6.25000E-02
   14     0.0 -6.25000E-02
   15     0.0 -6.25000E-02
   16     0.0 -6.25000E-02
   17     0.0 -3.12500E-02
    0     0.0      0.0
